"","id","name","sponsor","event","venue","place","physical_description","occasion","notes","call_number","keywords","language","date","location","location_type","currency","currency_symbol","status","page_count","dish_count","lat","lng"
"493",21357,"","BUFFALO CHAMBER OF COMMERCE","DEDICATION","GOVT;","ELLICOTT CLUB (BUFFALO NY?)","BOOKLET; ILLUS; 15 X 9.5;","OTHER (COMMEMORATIE);","WINES WITH EACH COURSE; MENU IN FRENCH; TOASTS; PHOTOS AND ORNAMENAL BORDERS;","1907-415",NA,NA,"1907-04-18","Buffalo Chamber Of Commerce",NA,"","","complete",24,22,40.7634237,-73.9239949
"494",21360,"","THE ORIENTAL","DINNER","COMMERCIAL","MANHATTAN BEACH, LONG ISLAND, [NY]","CARD; ILLUS; 5.5 X 7;","","ILLUSTRATION OF HOTEL AND BOAT;","1895-118",NA,NA,"1895-06-22","Parker House",NA,"","","complete",2,24,41.03097,-73.818951
"495",21369,"","MOUQUIN RESTAURANT AND WINE CO","DINNER","COMMERCIAL","[NY]","FOLDER;COL;7.5X14;","DAILY;","EXTENSIVE LIST OF WINES ON OUTSIDE COVER;","1900-527",NA,NA,"1900-01-25","Mouquin Restaurant And Wine Co",NA,"Dollars","$","complete",4,461,0,0
"496",21370,"","GOLF DININGROOM","REGULAR MENU","COMMERCIAL","1484 BROADWA,NY","FOLDER;ILLUS;COL;;6X9.5;","DAILY;","PRINTED MENU WITH LARGE SPACE FOR HANDWRITTEN ""EXTRAS"".NOTHING ENTERED; SEE 1900-717;PRINTERS EMBLEM ON BACK COVER;","1900-718",NA,NA,"1900-02-04","Golf Diningroom",NA,"Dollars","$","complete",4,101,41.0015362,-73.7632238
"497",21373,"","O. L. CUSHMAN & CO.","LUNCH","COMMERCIAL","147 THIRD AVE., COR. 15TH ST. [NEW YORK, NY]","BROADSIDE; 5.5X9.0;","","DATE HAND WRITTEN;","1900-395",NA,NA,"1900-01-18","O. L. Cushman & Co.",NA,"Dollars","$","complete",2,45,0,0
"498",21375,"","UNIVERSITY OF MICHIGAN CLUB","ANNUAL DINNER","EDUC;","ASTOR HOTEL, NEW YORK, NY","FOLDER; ILLUS; COL; 5X7;","ANNIVERSARY;","CHAMPAGNE TO ORDER; PROGRAMME AND TOASTS; BANQUET COMMITTEE LISTED ON BACK COVER; DECORATIVE BORDER;","1906-966",NA,NA,"1906-12-19","University Of Michigan Club",NA,"","","complete",4,16,40.5008186,-74.4473991
"499",21377,"","YALE ALUMNI ASSOCIATION","ANNUAL DINNER","EDUC;","NYASSET CLUB, SPRINGFIELD, MA","BOOKLET; ILLUS; 6.5 X 8.25;","ANNIVERSARY;","CLASSIC FIGURES ON COVER; INFORMATION ABOUT PLACE BY FEB;  NAME DR. JAMES CHADWICK ON BACK COVER;","1901-221",NA,NA,"1901-01-28","Yale Alumni Association",NA,"","","complete",8,18,40.7539873,-73.9774365
"500",21382,"","STUAT HOUSE","BREAKFAST","COMMERCIAL","BROADWAY AND 41ST ST,[NY]","CARD;ILL;COL;6.25X11;","DAILY;","HERALDIC EMBLEMS IN UPPER LEFT;NO DATE EXCEPT FOR LATER ENTRY ON BACK;","1900-358",NA,NA,"1900-01-17","Stuart House",NA,"Dollars","$","complete",2,166,40.7311724,-73.9911327
"501",21387,"","ST. REGIS HOTEL","DINNER/DINER","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-278",NA,NA,"1906-03-07","St. Regis Hotel",NA,"Dollars","$","complete",2,164,40.7614222,-73.9747694
"502",21402,"","XIII CLUB","184TH REGULAR DINNER","SOC;","LITTLE HUNGARY, NEW YORK, NY","BOOKLET; ILLUS; 4X5;","ANNIVERSARY;","MENU IN HUNGARIAN; INCLUDES INSTRUCTIONS FOR GUESTS, COMMITTEE LISTS; THIS MAY ALSO SERVE AS INVITATION;","1900-2404",NA,NA,"1900-03-13","Xiii Club",NA,"","","complete",2,36,41.02027,-73.7620583
"503",21403,"","THE BUSINESS MEN OF NEW YORK","DINNER TO GOV. DAVID B. HILL","POL;","DELMONICO'S NY","FABRIC BOOKLET;COL; 4.5 X 5.75;","COMPLIMENTARY/TESTIMONIAL","MENU IN FRENCH;SPEAKERS INCLUDED THE PEWSIDENT OF THE US;","1886-01",NA,NA,"1886-01-08","The Business Men Of New York",NA,"","","complete",4,35,40.724601,-73.709388
"504",21407,"","HOTEL SAVOY","LUNCHEON","COMMERCIAL","FIFTH AVENUE AND 59TH ST., NY","CARD; 6.25 X 9.25;","","CREST; NOTE THAT WATER IS DISTILLED FOR PURITY;","1900-185",NA,NA,"1900-01-12","Hotel Savoy",NA,"","","complete",2,54,40.7657507,-73.9786867
"505",21416,"","NEW YORK ALUMNI ASSOCIATION OF THE UNIVERSITY OF ROCHESTER","DINNER","EDUC;","SAVOY HOTEL, NEW YORK, NY","CARD; ILLUS; COL; 4.5X6.5;","ANNIVERSARY;","FRENCH; HOTEL SEAL AT TOP;","1901-092",NA,NA,"1901-01-14","New York Alumni Association Of The University Of Rochester",NA,"","","complete",2,17,40.7613615,-73.9756206
"506",21420,"","ST. REGIS HOTEL","LUNCHEON/DEJEUNER FOURCHETTE","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-095",NA,NA,"1906-01-26","St. Regis Hotel",NA,"Dollars","$","complete",2,196,40.7614222,-73.9747694
"507",21421,"","HAAN'S","LUNCHEON","COMMERCIAL","PARK ROW BUILDING [NEW YORK,NY?]","CARD;7X11;","DAILY;","WINE LIST;","1901-974",NA,NA,"1901-04-22","Haan's",NA,"Dollars","$","complete",2,386,40.7252705,-74.000507
"508",21430,"","ST. REGIS HOTEL","LUNCHEON, DEJEUNER","COMMERCIAL","(NEW YORK, NY?)","CARD; 5X8;","","MENU IN FRENCH ON ONE SIDE, ENGLISH ON THE OTHER; A LA CARTE MENU;","1905-484",NA,NA,"1905-06-20","St. Regis Hotel",NA,"Dollars","$","complete",2,189,40.7614222,-73.9747694
"509",21431,"","CHAMBER OF COMMERCE","ANNIVERSARY [DINNER]","COMM","[NY]","FOLDER;ILL;5 1/4X41/2","113 ANNIVERSARY","GILT EDGES;HAND HOLDING GRAPES;STYLIZED URNS AND BRACKETS","1881-043",NA,NA,"1881-05-10","Chamber Of Commerce",NA,"","","complete",3,36,40.4511707,-74.3007143
"510",21432,"","CAFETERIA LUNCH","DAILY MENU","COMMERCIAL","57 BROAD STREET, NY","FOLDER; ILLUS; 5.75 X 9.25;","","PRICED MENU; HANDWRITTEN DAILY SPECIALS; DRAWING OF MOOSE ON BACK COVER;","1900-791",NA,NA,"1900-02-07","Cafeteria Lunch",NA,"Dollars","$","complete",4,114,40.7405211,-73.997999
"511",21445,"","SONS OF THE REVOLUTION","BANQUET (WASHINGTON'S BIRTHDAY?)","PATR;","DELMONICO'S, (NEW YORK, NY?)","BOOKLET; ILLUS; 5.75X8;","PATRIOTIC HOLIDAY;","PORTRAIT OF WASHINGTON, SOLDIER & FLAGS ON COVER; SILK RIBBON ATTACHMENTS;","1896-051",NA,NA,"1896-02-22","Sons Of The Revolution",NA,"","","complete",4,22,40.7033722,-74.0113732
"512",21447,"","AMERICAN ASIATIC ASSOCIATION","DINNER","POL;","DELMONICO'S[NY]","BOOKLET;ILL;COL;5.5X8.5;","ANNIVERSARY;","SILKEN CORD BINDING;COLORED ASSOCIATION EMBLEM ON COVER;WINES SERVED;TOASTS;SEATING PLAN ATTACHED;INVITATION TO GEORGE WILSON ATTACHED;","1900-533",NA,NA,"1900-01-26","American Asiatic Association",NA,"","","complete",8,27,40.7528089,-73.8169101
"513",21448,"","ANCIENT AND HONORABLE ARTILLERY COMPANY OF MASSACHUSETTS","268 FALL FIELD DAY","MIL;","HOTEL TEN EYCK, ALBANY, NEW YORK","BOOKLET; ILLUS; 6.75 X 9;","ANNIVERSARY;","WINES AND CHAMPAGNE; ILLUSTRATION OF FANEUIL HALL AND COMMISSIONED OFFICERS; TOASTS;","1905-728",NA,NA,"1905-10-03","Ancient And Honorable Artillery Company Of Massachusetts",NA,"","","complete",6,24,0,0
"514",21453,"","SONS OF THE REVOLUTION","BANQUET IN COMMEMORATION OF WASHINGTON'S BIRTHDAY","PAT;","DELMONICO'S, NEW YORK, NY","BOOKLET; ILLUS; COL; 6.5X8;","PAT;","WAR SCENE ON COVER; SILK RIBBON ATTACHMENTS;","1898-113",NA,NA,"1898-02-22","Sons Of The Revolution",NA,"","","complete",4,19,40.7033722,-74.0113732
"515",21457,"","HOTEL MARIE ANTOINETTE","DINNER","COMMERCIAL","SIXTY-SIXTH STREET & BROADWAY, NEW YORK, [NY]","BROADSHEET; 6.5X8.75; ILLUS; COL;","","ILLUS IN GOLD, CREST; PRICED A LA CARTE MENU;","1900-877",NA,NA,"1900-02-12","Hotel Marie Antoinette",NA,"Dollars","$","complete",2,125,40.4577281,-74.5105423
"516",21461,"","HARTMAN'S HOTEL","BILL OF FARE","COMMERCIAL","NEW YORK, NY","FOLDER; ILLUS; 6X9.5;","OTHER (DAILY MENU);","""EXTRA DISHES:"" HANDWRITTEN; ""TEA OR COFFEE, 5c PER CUP; DRINKS SERVED WITH MEALS ONLY; WIENER-AMERICAN CHAMPAGNE, 1/2 PINT, 25c;"" VERY EXTENSIVE PRICED WINE, LIQUOR LIST ""BOTTLED GOODS A SPECIALTY;"" DECORATIVE BORDER; 2 COPIES, 2ND MENU DOES NOT HAVE HAN","1900-155",NA,NA,"1900-01-11","Hartman's Hotel",NA,"Dollars","$","complete",4,219,40.6964453,-73.9843605
"517",21464,"","STEVENS HOUSE","DINNER","COMMERCIAL","21 BROADWAY,NEW YORK,NY","FOLDER;6X9.5;","DAILY;","WINE LIST;ELABORATE HAND WRITTEN SPECIALS REPRODUCED MECHANICALLY;EIGHT COURSES WITH COFFEE AND WINE 50 CENTS;PRIVATE DINING ROOM FOR 25 CENTS EXTRA EACH PERSON;","1900-1178",NA,NA,"1900-02-20","Stevens House",NA,"Dollars","$","complete",4,416,40.724789,-73.543283
"518",21470,"","ALLEGEMEINE CARTENBAU-AUSSTELLUNG","[DINNER]","COMMERCIAL","HAMBURG, [GERMANY]","FOLDER; 3.5 X 4.5;","","GERMAN;","1897-208",NA,NA,"1897-06-01","Allegemeine Cartenbau Ausstellung",NA,"","","complete",4,11,0,0
"519",21488,"","(FIFTH AVENUE HOTEL)","DINNER","COMMERCIAL","(NEW YORK,NY)","BROADSIDE;5.5X8.5;","DAILY","HANDWRITTEN NOTE;FIFTH ANE.HOTEL,23.ST.NEW YORK CITY ON MENU OF 3-16-97","1897-097",NA,NA,"1897-03-24","Fifth Avenue Hotel",NA,"","","complete",2,72,40.752839,-73.98095
"520",21489,"","BREVOORT HOUSE","BREAKFAST","COMMERCIAL","NEW YORK, NY","BROADSHEET; ILLUS; COL; 5.5X8.5;","OTHER (DAILY MENU);","HOTEL SEAL AT TOP OF MENU; ALL PRICES HANDWRITTEN; ""TABLE D'HOTE LUNCH 75C; TABLE D'HOTE DINNER & CONCERT $1.25;""","1900-153",NA,NA,"1900-01-11","Brevoort House",NA,"Cents","c","complete",2,216,40.73243,-73.9958676
"521",21539,"","PROVINZIAL LIEDERTAFEL","60 VERSAMMLUNG","SOC;","MAGDEBURG,[GERMANY]","BOOKLET; ILL; 4.5X6.5;","ANNIVERSARY;","PROGRAM OF EVENTS INCLUDING MENU SPECIFICALLY FOR HERRN FRENKEL HAGLEBURG WITH THE NAME WRITTEN IN PROVIDED SPACES, DETAILED PROGRAM OF SONGS, MUSICAL EVENTS, SCHEDULE OF RAILROAD DEPARTURES TO VARIOUS PLACES; PAID WINE LIST;FLOOR PLAN INDICATING PLACES O","1894-059",NA,NA,"1894-05-20","Provinzial Liedertafel",NA,"Deutsche Marks","DM","complete",10,24,0,0
"522",21543,"","CORNELL UNIVERSITY ALUMNI","TWENTIETH ANNUAL DINNER","EDUC;","WALDORF-ASTORIA HOTEL, NEW YORK, NY","BOOKLET; ILLUS; COL; 5.5X7;","OTHER (REUNION);","FRENCH; ""WINES A LA CARTE;"" TOASTS; ENTERTAINMENT COMMITTEE LISTED;","1900-537",NA,NA,"1900-01-26","Cornell University Alumni",NA,"","","complete",4,19,40.7544956,-73.9758568
"523",21547,"","VERSAMMLUNG DER PROVINZIAL-LIEDERTAFEL","LIEDERTAFEL","PROF;","ZERBST, GERMANY","BOOKLET; ILLUS; 4.25X6.5;","OTHER (MUSIC FESTIVAL?);","WRITTEN IN GERMAN; INCLUDES COMPLETE SCHEDULE FOR ALL MUSCIAL EVENTS, ALSO TRAIN & BUS SCHEDULE, ALSO DETAILED PROGRAM OF MUSICAL EVENTS; MENU ALSO INCLUDES PRICED WINE LIST; ILLUSTRATIONS OF MUSICAL SCORES, FLOWERS, BIRDS AND SCENIC VIEWS","1893-072",NA,NA,"1893-05-27","Versammlung Der Provinzial Liedertafel",NA,"Deutsche Marks","DM","complete",12,25,0,0
"524",21556,"","OSBORNE HOUSE","EASTER DINNER","COMMERCIAL","HORNELLSVILLE, NY","FOLDER; ILLUS; 5.5 X 7;","REL;","EASTER LILY ON COVER; WHITE RIBBON;","1898-143",NA,NA,"1898-04-10","Osborne House",NA,"","","complete",8,46,40.765951,-73.980296
"525",21557,"","UNION COLLEGE ALUMNI ASSOCIATION OF NEW YORK","TWELFTH ANNUAL REUNION","EDUC;","THE SAVOY [NY]","BOOKLET; COL; 5 X 8.25;","ANNIVERSARY;","PRICED WINE LIST; MAROON BORDER AND PRINT; FRENCH; POETIC QUOTES WITH EACH MENU ITEM; UNION COLLEGE SONGS; TOASTS;GUESTS;","1899-832",NA,NA,"1899-12-14","Union College Alumni Association Of New York",NA,"","","complete",16,18,40.7288738,-73.9946334
"526",21576,"","AMERICA ASSOCIATION OF PUBLIC ACCOUNTANTS","DINNER","PROF;","NEW-YORK HOTEL AND RESTAURANT CO. LTD., CORTLANDT ST. [NY]","BROADSHEET; ILLUS; COL; 5 X 7.75;","OTHER (SOC);","BLUE PRINT; GOLD CREST; PRICED WINE LIST;","1898-282",NA,NA,"1898-10-11","America Association Of Public Accountants",NA,"Dollars","$","complete",2,28,40.7586791,-73.9824061
"527",21593,"","PUTNEY'S","DAILY MENU","COMMERCIAL","481 BROADWAY AND 54 MERCER STREET NY","CARD; ILLUS; 7 X 14;","","PRICED MENU; ILLUSTRATION OF FOOD;","1900-456",NA,NA,"1900-01-22","Putney's",NA,"Dollars","$","complete",2,200,40.7541595,-73.979797
"528",21602,"","FREIGHT & PASSENGER AGENTS' ASSOCIATION OF NEW YORK CITY","ANNUAL BANQUET","COMMERCIAL","HOFFMAN HOUSE, NEW YORK, NY","BROADSIDE; ILLUS; COL; 4.25X6.25;","ANNIVERSARY;","LISTS WINES SERVED WITH INDIVIDUAL COURSES; HOTEL SEAL ON FRONT;","1897-050",NA,NA,"1897-02-11","Freight & Passenger Agents' Association Of New York City",NA,"","","complete",2,35,40.665806,-73.780392
"529",21620,"","PHILOLEXIAN SOCIETY OF COLUMBIA UNIVERSITY","ANNUAL DINNER","EDUC;","THE ARENA,39 WEST 31ST ST.,NY","BOOKLET; ILLUS; 5.25 X 7;","ANNUAL","EACH ITEM IN MENU FOLLOWED BY A POEM; ALL SPEAKERS LISTED;","1899-412",NA,NA,"1899-05-04","Philolexian Society Of Columbia University",NA,"","","complete",8,19,40.8075355,-73.9625727
"530",21621,"","L. LAFLIN KELLOGG","DINNER TO [GEORGE C. CLARK]","SOCIAL","COLONIAL CLUB OF NY","BROADSIDE; ILLUS; 4.75 X 7;","COMPLIMENTARY/TESTIMONIAL","WINES LISTED FOR EACH COURSE;","1898-022",NA,NA,"1898-01-10","L. Laflin Kellogg",NA,"","","complete",2,19,0,0
"531",21622,"","(DELMONOCO'S?)","DINNER","","DELMONICO'S [NY?]","CARD; ILLUS;3.25X5;","","FRENCH; BLUE AND GOLD ORNAMENTAL BORDER; [DELMONICO'S RESTAURANT MENU?]","1888-085",NA,NA,"1888-12-20","Delmonoco's?",NA,"","","complete",2,37,40.7049016,-74.010377
"532",21624,"","HOTEL ST. GEORGE","NEW YEAR DINNER","COMMERCIAL","NYACK, NY","CARD; 3.5 X 5.25;","","FRENCH;","1894-003",NA,NA,"1894-01-01","Hotel St. George",NA,"","","complete",2,18,40.6978041,-73.9930027
"533",21628,"","(FIFTH AVENUE HOTEL)","NEW YEAR'S DAY DINNER","COMMERCIAL","[NEW YORK, NY]","BROADSIDE; 5.5X8.25;","SECULAR HOLIDAY;","INFO SUPPLIED BY FNB; FRENCH & ENGLISH; TWO IDENTICAL MENUS;","1897-003",NA,NA,"1897-01-01","Fifth Avenue Hotel",NA,"","","complete",2,73,40.752839,-73.98095
"534",21631,"","QUILL AND DAGGER","MENU","EDUC;","DEEMING HALL, ITHACA, NY","FOLDER; 4.75X5.5;","","TOAST LIST INDICATES THIS IS A COLLEGE REUNION","1895-095",NA,NA,"1895-05-21","Quill And Dagger",NA,"","","complete",4,12,0,0
"535",21646,"","ST. NICHOLAS SOCIETY","PAAS FESTIVAL","SOCIAL;","DELMONICO'S [NY]","CARD; COL; ILLUS; 4.25 X 6.75;","OTHER (SOCIAL?);","ORANGE STOCK; MAN IN DUTCH GARB SMOKING A LONG PIPE;","1901-872",NA,NA,"1901-04-08","St. Nicholas Society",NA,"","","complete",2,20,40.7551233,-73.9813452
"536",21647,"","BROADWAY CENTRAL HOTEL","DINNER","COMMERCIAL","NEW YORK, NY","BROADSIDE; ILLUS; COL; 5.25X8.25;","","TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;","1907-933",NA,NA,"1907-11-01","Broadway Central Hotel",NA,"","","complete",2,50,40.76442,-73.982675
"537",21648,"","MURO HOTEL","[DINNER]","COMMERCIAL","116 WEST 14 ST. NY","BROADSIDE; 4 5 X 7.25;","DAILY","COURSE TITLE IN SPANISH; AVAILABLE FOODS HANDWRITTEN IN ENGLISH;","1900-371",NA,NA,"1900-01-17","Muro Hotel",NA,"","","complete",2,17,40.7498972,-73.9797165
"538",21649,"","VIRGINIA HOTEL","DINNER","COMMERCIAL","59TH STREET AND BROADWAY, NEW YORK [NY];","CARD; 6.0X9.25;","","PARTIALLY PRINTED MENU ON FRONT; HAND WRITTEN ITEMS ON REVERSE IDENTIFIED AS ""REGULAR DINNER - 25CENTS - SERVED 11:30 TO 2:00""; SIGNED ON BOTTOM ""THEODORE THE CATERER"";","1900-471",NA,NA,"1900-01-23","Virginia Hotel",NA,"Dollars","$","complete",2,37,40.6621388,-74.177166
"539",21652,"","GOLF DININGROOM","REGULAR MENU","COMMERCIAL","1484 BROADWA,NY","FOLDER;ILLUS;6X9.5;","DAILY;","PRINTED MENU WITH LARGE SPACE FOR HANDWRITTEN ""EXTRAS"",SEVERAL PRICES IN PRINTED MENU INCREASED BY HAND;PRINTERS EMBLEM ON BACK COVER;","1900-717",NA,NA,"1900-02-04","The Golf Dining-Room",NA,"","","complete",4,116,40.7649476,-73.9794337
"540",21659,"","NEW YORK BANKERS' ASSOCIATION GROUP VIII","THIRD ANNUAL BANQUET","PROF;","HOTEL MANHATTAN, NY","FOLDER; 5.5 X 7.5;","ANNIVERSARY;","COCKTAILS AND LIQUEURS; SEATING PLAN;","1899-164",NA,NA,"1899-02-02","New York Bankers' Association Group Viii",NA,"","","complete",4,30,40.750384,-73.9784107
"541",21671,"","ALUMNI ASSOCIATION OF THE HOMEOPATHIC MEDICAL COLLEGE & HOSPITAL","12TH ANNUAL MEETING & BANQUET","PROF;","DELMONICO'S,NY","BOOKLET;ILLUS;4.25X6.5;","ANNIVERSARYERSARY","LIST OF SPEAKERS & OFFICERS;","1894-050",NA,NA,"1894-05-03","Alumni Association Of The Homeopathic Medical College & Hospital",NA,"","","complete",8,22,41.0852969,-73.8097434
"542",21678,"","DeWITT CLINTON COUNCIL NO.22 R&S M","DINNER TO R I JOHN R.GARDNER GRAND MARSHAL","SOC;","ALBANY,NY","FOLDER;ILL;COL;4.5X6;","COMPLIMENTARY/TESTIMONIAL","NAMES LISTED;PROBABLY A COLD MEAL;","1899-374",NA,NA,"1899-04-20","Dewitt Clinton Council No.22 R&S M",NA,"","","complete",4,18,0,0
"543",21684,"","NYACK BOARD OF TRADE","FIFTH ANNUAL DINNER","COMMERCIAL","ST. GEORGE HOTEL, NYACK, NY","FOLDER; COL; 5X7;","ANNIVERSARY;","TOASTS; LITERARY QUOTATIONS; DINNER COMMITTEE LISTED;","1901-361",NA,NA,"1901-02-14","Nyack Board Of Trade",NA,"","","complete",4,21,41.1199344,-73.9802056
"544",21686,"","HOTEL KNICKERBOCKER","DAILY MENU, SUPPER","COMMERCIAL","NEW YORK, NY","CARD; ILLUS; COL; 7.75X12;","","SWEET DRAWING OF COUPLE ENTERING CARRIAGE;","1906-937",NA,NA,"1906-12-13","Hotel Knickerbocker",NA,"Dollars","$","complete",2,84,40.7554217,-73.9860292
"545",21692,"","NATIONAL HORSE SHOW ASSOCIATION OF AMERICA","COMPLIMENTARY LUNCHEON","OTHER (SPORT);","MADISON SQUARE GARDEN [NY]","FOLDER; ILLUS; 3.25 X 5.75;","COMPLIMENTARY/TESTIMONIAL","CREST OF ASSOCIATION;","1899-706",NA,NA,"1899-11-12","National Horse Show Association Of America",NA,"","","complete",4,12,0,0
"546",21694,"","BROTHERHOOD OF COMMERCIAL TRAVELERS","BEEFSTEAK DINNER","SOC;","WALTER D.GILMAN'S,BROOKLYLN,NY","BOOKLET;ILL;COL;7.25X11.25;","","FASTENED BY HEAVY ROPE AT LEFT;MENU ONLY SHERRY,CELERY, BEEFSTEAK,ALE,CIGARS;ADVERTISEMENTS;NAMES;ILLUSTRATION ON FULL SHEET PASTED ON INSIDE BACK COVER OF CHAMPAGNE BOTTLE ON ELABORATE LOW PEDESTAL OPENED WITH POPPED CORK AND SPRAYED WINE,SURROUNDED BY S","1899-906",NA,NA,"1899-12-27","Brotherhood Of Commercial Travelers",NA,"","","complete",8,5,40.7531823,-73.9822534
"547",21700,"","ATTACHES OFFICE OF COMMISSIONERS OF ACCOUNTS","ANNUAL BANQUET","PROF;","PARK AVENUE HOTEL, NEW YORK, NY","BOOKLET; COL; 5.6X7.75;","ANNIVERSARY;","INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; TOASTS; LISTS COMMISSIONERS, TOASTMASTER, ENSEMBLE;","1906-199",NA,NA,"1906-02-20","Attaches Office Of Commissioners Of Accounts",NA,"","","complete",4,22,0,0
"548",21716,"","ST. GEORGE'S SOCIETY OF NEW YORK","ONE HUNDRED AND TWENTY-FIRST ANNIVERSARY","SOC;","WALDORF-ASTORIA HOTEL, THE, NEW YORK, NY","BOOKLET; ILLUS; COL; 6.75X9;","ANNIVERSARY;","INCLUDES TOASTS, PHOTOGRAPH OF PRESIDENT OF SOCIETY, LIST OF OFFICERS AND COMMITTEES; SONGS; DESCRIPTION OF SOCIETY'S FUNCTION ON BACK COVER; ELABORATE SEAL ON FRONT COVER; RIBBON ATTACHMENT;","1907-433",NA,NA,"1907-04-23","St. George's Society Of New York",NA,"","","complete",10,22,40.752192,-73.972326
"549",21720,"","MAJESTIC HOTEL","CHRISTMAS DINNER","COMMERCIAL","NEW YORK, NY","BOOKLET; ILLUS; COL; 5.75X9;","RELIGIOUS HOLIDAY","ENTIRE 1899 CALENDAR FASTENED TO COVER WITH METAL CLIPS; HOTEL SEAL ON FRONT; SILK CORD ATTACHMENT;","1898-427",NA,NA,"1898-12-25","Majestic Hotel",NA,"","","complete",4,55,40.759431,-73.974949
"550",21721,"","FRIENDS OF S.S. PACKARD?","DINNER IN HONOR OF S.S. PACKARD'S 70TH BITHDAY","SOC;","DELMONICO'S [NYC]","BOOKLET; ILLUS; 6 X 8;","COMPLIMENTARY/TESTIMONIAL","FRENCH; PORTRAIT OF S.S. PACKARD ON COVER; NAME CHARLES F. WINGATE WRITTEN ON BACK; BLUE RIBBONS;","1896-095",NA,NA,"1896-04-28","Friends Of S.S. Packard?",NA,"","","complete",6,22,0,0
"551",21726,"","HOTEL ST. GEORGE","SUNDAY MENU","","[BROOKLYN, NY]","BROADSHEET","","HANDWRITTEN VEGETABLE ENTERED,WINE LIST ON BACK","1885-032",NA,NA,"1885-12-27","Hotel St. George",NA,"Dollars","$","complete",2,76,40.6978041,-73.9930027
"552",21730,"","HOTEL ASSOCIATION OF NEW YORK CITY","22ND ANNUAL BANQUET","COMMERCIAL","DELMONICO'S,NY","BOOKLET;ILLUS;COL;5X8/25;","ANNIVERSARY;","LEATHER FASTENING AT LEFT;EMBLEM;FRENCH MENU;WINES;MANY ILLUSTRATIONS;NAMES;SPEAKERS;","1901-079",NA,NA,"1901-01-10","Hotel Association Of New York City",NA,"","","complete",12,41,40.757672,-73.974219
"553",21736,"","JAMAICA BAY YACHT CLUB","LAUNCHING OF THE ""SATURDAY NIGHT""","SOC;","HOLLANDS, LONG ISLAND,[NY]","FOLDER; COL; 3 X 6;","","THE SATURDAY NIGHT MAY BE EITHER A CLUB OR A BOAT; ORANGE STOCK;","1905-409",NA,NA,"1905-05-21","Jamaica Bay Yacht Club",NA,"","","complete",4,11,40.6519475,-73.8378279
"554",21737,"","THE HARDWARE CLUB OF NEW YORK","FIFTH DINNER OF THE HARDWARE AND METAL TRADES","COMMERCIAL","SHERRY'S [NY]","BOOKLET; 5.5X7.5; COL;","ANNIVERSARY;","LEATHER COVER, GOLD EMBOSSED; GUEST'S NAME (W.E.PECK) 0N COVER; GUEST LIST; AUTOGRAPHS; FRENCH;","1893-023",NA,NA,"1893-02-21","The Hardware Club Of New York",NA,"","","complete",20,20,40.763233,-73.993339
"555",21742,"","MURRAY HILL HOTEL","SUPPER","COMMERCIAL","NY","BROADSIDE; ILLUS; COL; 3 X 8;","","","1900-214",NA,NA,"1900-01-13","Murray Hill Hotel",NA,"","","complete",2,46,40.699073,-74.403362
"556",21756,"","MILLS HOTEL RESTAURANT","BILL OF FARE","COMMERCIAL","NEW YORK, NY","BROADSHEET; 3.5X6;","OTHER (DAILY MENU);","""REGULAR DINNER - 15 CENTS; 21 MEAL TICKETS - $3.00; SPECIAL BREAKFAST - 10 CENTS;""","1900-635",NA,NA,"1900-01-30","Mills Hotel Restaurant",NA,"Dollars","$","complete",2,45,40.731176,-74.540158
"557",21766,"","FELLOW MEMBERS OF THE GEOGRAPHICAL SOCIETY OF THE HAMILTON CLUB","DINNER TO JUDGE NORMAN S. DIKE","SOC;","BROOKLYN, NY","CARD; ILLUS; 6.75X9;","COMPLIMENTARY/TESTIMONIAL","BUFFET STYLE DINNER; PHOTO OF JUDGE DIKE;","1907-022",NA,NA,"1907-01-04","Fellow Members Of The Geographical Society Of The Hamilton Club",NA,"","","complete",2,14,0,0
"558",21767,"","NEW ENGLAND SOCIETY","ANNUAL DINNER","SOCIAL","NEW YORK CITY,NY","CARD;ILLUS;COL;5.5 X 8;","[HISTORICAL]","MENU IN FRENCH","1883-14",NA,NA,"1883-12-22","New England Society In The City Of New York",NA,"","","complete",2,29,40.7502035,-73.9764858
"559",21773,"","xtYE TWILIGHT CLUB","i107TH DINNER","SOC","BRIGHTON BEACH HOTEL,CONEY ISLAND,NY","FOLDER;ILL;7X10","OTHER","QUOTATIONS FROM MANY SOURCES ON FRONT COVER AND AT EACH MENU ITEM,HALF MOON AND OWL ON FRONT COVER","1886-030",NA,NA,"1886-07-08","Ye Twilight Club",NA,"","","complete",4,15,0,0
"560",21774,"","HOTEL de l'EUROPE","MENU","COMMERCIAL","BREMEN,[GERMANY]","BROADSIDE;4.75 X 8;","","HANDWRITTEN;","1890-077",NA,NA,"1890-07-23","Hotel De L'europe",NA,"","","complete",2,7,40.7364864,-73.6128078
